order_id,customer_id,order_timestamp,prior_order_count,prior_total_spend,prior_total_discount,prior_return_count,prior_average_order_value,prior_return_rate,prior_average_discount,days_since_previous_order,is_first_order,customer_age,gender,customer_segment,customer_state,customer_country,region,customer_acquisition_cost
ORD-859206,CUST-015662,2025-01-31 22:19:07,3,4154.58,646.4100000000001,0,1384.86,0.0,215.47000000000003,8.355497685185185,0,31,Male,Consumer,New York,USA,East,23.08
ORD-133367,CUST-021321,2022-11-30 13:30:44,1,752.95,134.63,0,752.95,0.0,134.63,621.7201388888889,0,69,Female,Premium,Dubai,UAE,South,59.41
ORD-130060,CUST-001465,2024-05-25 11:23:34,2,4337.4400000000005,833.87,0,2168.7200000000003,0.0,416.935,244.15418981481483,0,36,Male,Premium,Northern Ireland,UK,West,20.88
ORD-835216,CUST-008320,2021-04-04 07:40:15,0,0.0,0.0,0,,,,,1,46,Female,Consumer,North Carolina,USA,South,24.69
ORD-454527,CUST-013784,2021-05-29 22:20:52,1,443.46,11.95,0,443.46,0.0,11.95,146.77770833333332,0,63,Female,Consumer,Ohio,USA,Central,51.21
ORD-408103,CUST-014254,2025-07-25 16:39:10,4,1790.03,587.35,1,447.5075,0.25,146.8375,857.9004050925926,0,22,Non-Binary,VIP,Hesse,Germany,Central,61.45
ORD-345078,CUST-002474,2025-11-25 06:45:09,5,5869.74,700.26,0,1173.9479999999999,0.0,140.052,59.64703703703704,0,47,Male,Consumer,Manitoba,Canada,Central,19.0
ORD-986142,CUST-009539,2025-03-14 16:00:52,1,2222.15,678.72,0,2222.15,0.0,678.72,185.27976851851852,0,45,Male,VIP,Northern Ireland,UK,West,29.58
ORD-140856,CUST-015136,2023-01-13 03:52:04,0,0.0,0.0,0,,,,,1,25,Male,Consumer,Ohio,USA,Central,29.66
ORD-542127,CUST-023442,2021-08-31 09:53:04,1,4278.91,478.87,0,4278.91,0.0,478.87,180.75314814814814,0,42,Female,Consumer,Ohio,USA,Central,33.23
ORD-413078,CUST-001780,2024-12-05 10:08:00,4,5040.3,542.8,1,1260.075,0.25,135.7,138.53458333333333,0,33,Female,Consumer,Michigan,USA,Central,15.88
ORD-441534,CUST-003092,2022-05-01 15:56:03,1,483.78,0.0,0,483.78,0.0,0.0,29.81341435185185,0,42,Male,Consumer,Hesse,Germany,Central,58.64
ORD-866148,CUST-005053,2025-08-04 19:54:12,8,13782.64,3012.27,0,1722.83,0.0,376.53375,240.91679398148148,0,69,Male,Premium,Western Australia,Australia,West,67.36
ORD-199643,CUST-010182,2025-06-03 17:09:24,2,2524.27,1504.3100000000002,0,1262.135,0.0,752.1550000000001,186.9459375,0,59,Male,VIP,Georgia,USA,South,18.26
ORD-438661,CUST-017109,2021-04-29 21:23:26,0,0.0,0.0,0,,,,,1,40,Female,Consumer,Pennsylvania,USA,East,56.68
ORD-633537,CUST-021458,2022-08-28 14:58:44,4,2968.7699999999995,35.14,1,742.1924999999999,0.25,8.785,65.47611111111111,0,63,Female,Consumer,Illinois,USA,Central,70.04
ORD-824003,CUST-017789,2023-06-06 18:49:30,3,4890.36,1352.2,0,1630.12,0.0,450.73333333333335,426.75885416666665,0,55,Female,Consumer,North Carolina,USA,South,15.98
ORD-942431,CUST-002609,2021-05-27 09:06:58,1,604.01,61.25,0,604.01,0.0,61.25,58.409050925925925,0,55,Male,Premium,England,UK,North,71.22
ORD-780537,CUST-014744,2021-11-10 23:48:06,0,0.0,0.0,0,,,,,1,26,Female,Business,South Australia,Australia,South,73.8
ORD-307682,CUST-015479,2021-01-03 04:46:50,0,0.0,0.0,0,,,,,1,55,Male,Consumer,Florida,USA,South,7.81
ORD-167197,CUST-024746,2023-11-10 23:24:53,5,9819.880000000001,1788.0900000000001,1,1963.976,0.2,357.61800000000005,31.137523148148148,0,35,Male,Premium,North Rhine,Germany,West,6.76
ORD-547320,CUST-015416,2022-12-06 10:55:02,1,301.78,21.32,0,301.78,0.0,21.32,670.9709027777777,0,57,Female,Premium,Lower Saxony,Germany,North,27.03
ORD-609678,CUST-010039,2024-01-14 02:57:35,4,5215.920000000001,740.5199999999999,1,1303.9800000000002,0.25,185.12999999999997,507.6468634259259,0,59,Male,Premium,Texas,USA,South,64.6
ORD-879629,CUST-012226,2025-10-16 02:16:37,7,5626.6799999999985,683.01,0,803.8114285714283,0.0,97.57285714285715,144.43332175925926,0,40,Female,Consumer,Northern Ireland,UK,West,21.82
ORD-406451,CUST-001138,2025-08-19 09:44:19,4,6034.580000000001,590.87,0,1508.6450000000002,0.0,147.7175,64.74041666666666,0,39,Male,VIP,Northern Ireland,UK,West,26.71
ORD-191463,CUST-011923,2023-12-15 13:42:27,4,2692.09,922.1,1,673.0225,0.25,230.525,18.960509259259258,0,47,Male,Consumer,Michigan,USA,Central,52.2
ORD-279208,CUST-002071,2024-01-26 08:31:10,1,372.67,48.03,0,372.67,0.0,48.03,816.4088078703704,0,24,Female,VIP,Abu Dhabi,UAE,South,30.68
ORD-931500,CUST-016594,2025-08-09 00:39:51,7,8679.73,2766.99,0,1239.9614285714285,0.0,395.28428571428566,214.17568287037037,0,37,Female,Premium,Texas,USA,South,26.92
ORD-648319,CUST-013996,2021-10-08 05:15:00,1,400.07,19.22,0,400.07,0.0,19.22,208.3530324074074,0,54,Female,Consumer,Karnataka,India,South,30.21
ORD-509921,CUST-015828,2021-02-18 08:15:50,0,0.0,0.0,0,,,,,1,43,Male,Business,Ohio,USA,Central,65.48
ORD-625771,CUST-010902,2023-05-24 05:34:12,2,1025.84,107.88999999999999,0,512.92,0.0,53.94499999999999,239.78202546296296,0,32,Male,Consumer,Queensland,Australia,North,24.46
ORD-571370,CUST-010272,2024-11-06 00:16:38,3,3008.95,51.74,0,1002.9833333333332,0.0,17.246666666666666,391.9144328703704,0,53,Male,Business,Michigan,USA,Central,43.7
ORD-761094,CUST-018889,2024-03-22 21:49:46,6,5978.57,2185.99,0,996.4283333333333,0.0,364.33166666666665,89.23976851851852,0,34,Female,Consumer,Georgia,USA,South,59.92
ORD-731230,CUST-004558,2024-02-26 07:47:15,2,3203.13,500.95,0,1601.565,0.0,250.475,466.51979166666666,0,22,Female,Consumer,Ohio,USA,Central,55.08
ORD-865607,CUST-024956,2021-10-09 08:29:09,1,320.56,68.06,0,320.56,0.0,68.06,161.0183449074074,0,63,Female,Consumer,Pennsylvania,USA,East,67.06
ORD-810256,CUST-019545,2022-11-10 16:22:32,1,771.0,128.05,0,771.0,0.0,128.05,449.88493055555557,0,70,Male,VIP,New South Wales,Australia,East,74.99
ORD-971390,CUST-019888,2024-09-21 14:00:33,6,4839.61,423.27000000000004,0,806.6016666666666,0.0,70.545,42.99116898148148,0,26,Male,Consumer,Wales,UK,West,49.47
ORD-924793,CUST-008207,2021-08-30 23:28:47,2,1785.63,111.68,1,892.815,0.5,55.84,2.0457175925925926,0,44,Female,Premium,North Carolina,USA,South,78.22
ORD-105235,CUST-004060,2022-03-04 09:32:13,1,1061.5100000000002,236.74,0,1061.5100000000002,0.0,236.74,217.18622685185184,0,55,Female,Consumer,Pennsylvania,USA,East,44.02
ORD-399052,CUST-016380,2025-11-23 12:57:15,5,5694.68,1116.31,0,1138.9360000000001,0.0,223.262,359.0253240740741,0,71,Female,Consumer,North Carolina,USA,South,64.03
ORD-635589,CUST-023600,2021-06-15 22:47:47,0,0.0,0.0,0,,,,,1,57,Female,Consumer,Illinois,USA,Central,28.5
ORD-427516,CUST-001831,2021-01-23 05:56:24,0,0.0,0.0,0,,,,,1,18,Male,Business,Bavaria,Germany,South,64.2
ORD-744648,CUST-021738,2025-12-07 07:29:16,6,2533.53,557.6700000000001,0,422.25500000000005,0.0,92.94500000000001,13.199351851851851,0,57,Male,Business,New York,USA,East,45.17
ORD-690599,CUST-010497,2022-05-20 13:54:24,2,3020.67,681.79,0,1510.335,0.0,340.895,182.50490740740742,0,43,Male,Premium,New York,USA,East,29.51
ORD-677990,CUST-012782,2022-01-23 02:36:09,3,2938.79,119.16,0,979.5966666666667,0.0,39.72,9.350057870370371,0,62,Male,Consumer,California,USA,West,60.65
ORD-459161,CUST-022057,2021-02-11 00:40:42,0,0.0,0.0,0,,,,,1,41,Female,Consumer,California,USA,West,17.67
ORD-154197,CUST-013355,2022-05-08 18:13:24,1,34.11,0.97,0,34.11,0.0,0.97,111.43900462962964,0,29,Female,Consumer,New York,USA,East,7.02
ORD-540959,CUST-016748,2023-07-30 05:39:37,5,4211.639999999999,310.38,0,842.3279999999999,0.0,62.076,93.70671296296297,0,26,Female,Premium,Northern Ireland,UK,West,58.04
ORD-487909,CUST-009283,2022-07-12 07:42:23,2,1578.52,130.41,1,789.26,0.5,65.205,265.65715277777775,0,73,Male,Premium,Ohio,USA,Central,27.99
ORD-680119,CUST-023406,2022-04-06 11:29:12,2,3475.93,329.19,0,1737.965,0.0,164.595,109.62302083333333,0,62,Female,Premium,Maharashtra,India,West,56.24
ORD-842558,CUST-000116,2024-12-18 06:43:54,4,7595.67,1125.76,0,1898.9175,0.0,281.44,14.161215277777778,0,60,Male,Consumer,California,USA,West,50.24
ORD-485052,CUST-018114,2025-11-09 04:46:06,2,955.06,398.76,0,477.53,0.0,199.38,692.9721064814814,0,70,Female,Premium,Michigan,USA,Central,49.01
ORD-817557,CUST-006711,2021-09-21 22:12:38,0,0.0,0.0,0,,,,,1,34,Male,Consumer,Bavaria,Germany,South,66.29
ORD-680819,CUST-001372,2025-12-11 09:06:42,6,7454.5,1001.97,1,1242.4166666666667,0.16666666666666666,166.995,280.82055555555553,0,73,Female,Consumer,North Carolina,USA,South,79.64
ORD-621672,CUST-012659,2024-01-25 16:37:05,4,3280.56,259.72,0,820.14,0.0,64.93,668.3139467592592,0,36,Female,Consumer,England,UK,North,23.5
ORD-718415,CUST-018528,2022-05-29 17:51:30,0,0.0,0.0,0,,,,,1,28,Male,Premium,Texas,USA,South,41.85
ORD-659445,CUST-021069,2024-11-16 07:18:18,7,5878.9400000000005,615.97,0,839.8485714285715,0.0,87.99571428571429,325.54167824074074,0,61,Female,Consumer,California,USA,West,36.01
ORD-943861,CUST-004512,2024-07-24 05:02:17,5,4236.35,517.96,0,847.2700000000001,0.0,103.59200000000001,39.523217592592594,0,50,Female,Consumer,Illinois,USA,Central,37.15
ORD-817584,CUST-009612,2021-11-25 09:52:39,2,2056.06,746.95,0,1028.03,0.0,373.475,13.230844907407407,0,25,Male,Consumer,Michigan,USA,Central,16.89
ORD-174504,CUST-017986,2022-06-25 19:52:15,2,2572.4,244.63,0,1286.2,0.0,122.315,17.94763888888889,0,37,Female,Premium,Manitoba,Canada,Central,12.96
ORD-958269,CUST-017501,2023-03-08 21:36:08,1,2176.9500000000003,1488.24,0,2176.9500000000003,0.0,1488.24,127.84572916666667,0,27,Female,Consumer,Illinois,USA,Central,20.15
ORD-288713,CUST-009305,2021-05-18 21:23:58,1,807.8100000000001,0.0,0,807.8100000000001,0.0,0.0,31.437858796296297,0,26,Female,Premium,New York,USA,East,13.86
ORD-782772,CUST-004550,2021-11-22 00:42:47,2,4304.12,369.16999999999996,0,2152.06,0.0,184.58499999999998,84.51211805555556,0,61,Female,Consumer,England,UK,North,7.51
ORD-938087,CUST-011016,2021-10-22 15:23:57,2,1298.8000000000002,304.0,0,649.4000000000001,0.0,152.0,15.552476851851852,0,26,Male,Consumer,Georgia,USA,South,57.17
ORD-358774,CUST-020164,2021-12-20 12:41:57,2,622.65,93.49,0,311.325,0.0,46.745,163.9262037037037,0,66,Male,Premium,Hesse,Germany,Central,76.85
ORD-105207,CUST-006040,2022-05-23 03:56:52,2,2083.7,143.88,0,1041.85,0.0,71.94,34.74462962962963,0,38,Male,Premium,Georgia,USA,South,19.17
ORD-477516,CUST-017145,2021-08-13 11:31:10,1,1009.17,75.0,0,1009.17,0.0,75.0,72.5003125,0,63,Female,Business,Pennsylvania,USA,East,62.47
ORD-375374,CUST-005074,2024-04-29 06:53:16,1,908.48,76.75,0,908.48,0.0,76.75,557.7003125,0,42,Female,Business,Wales,UK,West,71.39
ORD-940042,CUST-004074,2021-07-19 12:20:36,0,0.0,0.0,0,,,,,1,50,Male,Business,Western Australia,Australia,West,23.8
ORD-656660,CUST-012343,2024-01-25 10:07:24,3,1940.88,383.72,0,646.96,0.0,127.90666666666668,392.1582638888889,0,21,Male,Consumer,Pennsylvania,USA,East,28.59
ORD-982787,CUST-013958,2025-02-23 08:28:15,6,6658.939999999999,1211.6599999999999,1,1109.823333333333,0.16666666666666666,201.9433333333333,69.86635416666667,0,37,Female,Consumer,California,USA,West,17.76
ORD-859594,CUST-003272,2023-08-24 08:20:00,5,5462.17,639.52,0,1092.434,0.0,127.904,179.7099074074074,0,37,Female,Consumer,England,UK,North,32.72
ORD-281026,CUST-005774,2025-06-05 12:30:00,1,1078.7,0.0,0,1078.7,0.0,0.0,3.183263888888889,0,37,Female,Consumer,Victoria,Australia,South,76.5
ORD-313221,CUST-004783,2024-10-02 03:03:43,6,10172.36,986.66,0,1695.3933333333334,0.0,164.44333333333333,76.17935185185185,0,73,Female,Consumer,North Carolina,USA,South,27.9
ORD-705895,CUST-020575,2023-12-25 04:04:04,1,87.12,10.57,0,87.12,0.0,10.57,552.7390393518518,0,74,Non-Binary,Consumer,Florida,USA,South,19.85
ORD-852732,CUST-014675,2021-11-14 03:23:35,0,0.0,0.0,0,,,,,1,68,Female,Consumer,Victoria,Australia,South,46.4
ORD-314945,CUST-005972,2022-12-23 23:37:45,1,548.71,64.89,0,548.71,0.0,64.89,708.7240277777778,0,35,Female,VIP,Georgia,USA,South,44.22
ORD-312817,CUST-017992,2024-01-06 11:02:25,0,0.0,0.0,0,,,,,1,49,Female,Consumer,Ontario,Canada,East,23.86
ORD-522159,CUST-023091,2024-08-17 19:20:16,8,12005.37,2162.55,0,1500.67125,0.0,270.31875,105.40482638888889,0,60,Male,VIP,New South Wales,Australia,East,26.99
ORD-664456,CUST-011461,2021-12-16 09:01:26,2,5244.09,1198.1399999999999,0,2622.045,0.0,599.0699999999999,37.70274305555556,0,60,Female,Consumer,Wales,UK,West,41.61
ORD-979541,CUST-012760,2022-08-23 13:20:25,2,2899.06,297.76,0,1449.53,0.0,148.88,227.99224537037037,0,25,Female,Premium,Illinois,USA,Central,71.33
ORD-116872,CUST-015572,2025-12-30 12:22:05,5,6597.539999999999,1830.4899999999998,0,1319.5079999999998,0.0,366.09799999999996,55.928958333333334,0,49,Male,Consumer,Ohio,USA,Central,47.47
ORD-556671,CUST-018553,2024-08-08 00:44:10,2,4281.03,464.09000000000003,0,2140.515,0.0,232.04500000000002,104.02681712962963,0,62,Male,Consumer,Sharjah,UAE,North,43.98
ORD-724570,CUST-004287,2023-02-03 00:46:48,1,139.18,117.03,0,139.18,0.0,117.03,400.6231712962963,0,37,Male,VIP,New York,USA,East,7.19
ORD-333147,CUST-010134,2023-09-12 21:35:02,4,2969.37,389.45000000000005,0,742.3425,0.0,97.36250000000001,582.8073032407408,0,42,Female,Consumer,Northern Ireland,UK,West,56.91
ORD-187185,CUST-013822,2025-02-22 14:33:21,9,9407.39,1515.48,1,1045.2655555555555,0.1111111111111111,168.38666666666666,150.89302083333334,0,71,Male,Consumer,Georgia,USA,South,46.33
ORD-613545,CUST-022579,2021-01-09 21:09:56,0,0.0,0.0,0,,,,,1,65,Male,Consumer,California,USA,West,38.96
ORD-325059,CUST-002694,2021-08-07 20:42:47,0,0.0,0.0,0,,,,,1,74,Male,Consumer,Michigan,USA,Central,71.03
ORD-574226,CUST-000001,2024-11-16 02:45:06,5,6105.54,733.9200000000001,0,1221.108,0.0,146.78400000000002,711.1286226851852,0,54,Female,Consumer,Dubai,UAE,South,13.58
ORD-294324,CUST-022325,2021-07-31 14:59:19,1,1003.6,457.22,0,1003.6,0.0,457.22,25.135625,0,52,Female,Premium,New York,USA,East,49.85
ORD-584543,CUST-017253,2021-02-07 23:20:04,0,0.0,0.0,0,,,,,1,30,Female,Consumer,Ohio,USA,Central,54.58
ORD-367653,CUST-012313,2022-12-05 11:55:33,3,4053.53,722.5,0,1351.1766666666667,0.0,240.83333333333334,178.75372685185187,0,31,Female,Premium,North Carolina,USA,South,25.83
ORD-852701,CUST-016577,2021-11-14 15:15:09,0,0.0,0.0,0,,,,,1,69,Non-Binary,Consumer,Pennsylvania,USA,East,64.12
ORD-776534,CUST-000385,2021-06-05 13:21:02,1,4607.25,457.62,0,4607.25,0.0,457.62,139.3882638888889,0,53,Female,Consumer,Sharjah,UAE,North,5.72
ORD-941525,CUST-008965,2023-12-29 10:09:23,5,4434.07,869.44,0,886.814,0.0,173.888,248.82818287037037,0,50,Female,Consumer,Western Australia,Australia,West,32.51
ORD-497332,CUST-022570,2023-06-20 10:07:43,4,6821.47,683.0400000000001,0,1705.3675,0.0,170.76000000000002,1.1366550925925927,0,34,Male,Premium,California,USA,West,73.5
ORD-930275,CUST-008196,2024-05-25 14:10:37,8,5583.359999999999,1458.1399999999999,0,697.9199999999998,0.0,182.26749999999998,21.602210648148148,0,67,Male,Premium,Illinois,USA,Central,67.62
ORD-152092,CUST-006098,2025-01-06 20:31:30,2,2214.27,2.38,1,1107.135,0.5,1.19,141.38622685185186,0,55,Female,Consumer,Texas,USA,South,75.89
ORD-484678,CUST-006752,2024-12-11 13:38:08,2,1631.8899999999999,1510.31,0,815.9449999999999,0.0,755.155,606.4819444444445,0,19,Male,Premium,England,UK,North,43.8
ORD-444047,CUST-010941,2023-03-11 15:25:02,4,9242.380000000001,1266.28,0,2310.5950000000003,0.0,316.57,173.74645833333332,0,26,Female,Premium,Georgia,USA,South,31.38
ORD-724596,CUST-020348,2021-06-22 02:15:32,0,0.0,0.0,0,,,,,1,43,Male,Premium,Scotland,UK,North,64.25
ORD-352044,CUST-008791,2024-04-13 10:50:45,3,1785.85,490.38,0,595.2833333333333,0.0,163.46,603.1522569444444,0,23,Female,Consumer,Pennsylvania,USA,East,58.66
ORD-552546,CUST-006463,2022-02-21 07:55:48,3,1438.41,207.31,0,479.47,0.0,69.10333333333334,319.0227893518518,0,53,Female,Consumer,Florida,USA,South,37.67
ORD-799105,CUST-003189,2025-08-02 01:18:06,3,3946.88,159.38,0,1315.6266666666668,0.0,53.126666666666665,145.90903935185185,0,69,Female,Consumer,South Australia,Australia,South,36.01
ORD-720307,CUST-015180,2023-07-17 10:18:45,3,1421.67,382.69999999999993,0,473.89000000000004,0.0,127.56666666666665,284.04846064814814,0,55,Female,Premium,Karnataka,India,South,43.44
ORD-497190,CUST-008342,2022-12-12 12:24:26,4,2922.1,680.04,0,730.525,0.0,170.01,3.631435185185185,0,40,Male,Consumer,Michigan,USA,Central,23.3
ORD-371574,CUST-015549,2024-08-06 04:43:40,2,1787.36,185.44,0,893.68,0.0,92.72,927.7671875,0,24,Female,Premium,North Rhine,Germany,West,23.87
ORD-366237,CUST-000660,2021-04-01 14:29:42,1,852.3500000000001,139.0,0,852.3500000000001,0.0,139.0,37.769375,0,38,Male,Consumer,British Columbia,Canada,West,68.12
ORD-445767,CUST-022960,2025-06-18 03:59:13,6,7577.67,1065.0000000000002,2,1262.945,0.3333333333333333,177.50000000000003,314.17076388888887,0,23,Male,Premium,New York,USA,East,61.12
ORD-537112,CUST-002449,2024-01-28 10:39:56,2,1201.97,110.29,0,600.985,0.0,55.145,345.57063657407406,0,18,Female,Consumer,Michigan,USA,Central,58.75
ORD-473943,CUST-002813,2023-03-27 16:24:41,3,5378.7,547.5400000000001,0,1792.8999999999999,0.0,182.51333333333335,75.43653935185185,0,21,Male,Consumer,Georgia,USA,South,33.76
ORD-413655,CUST-020019,2021-06-02 13:14:06,0,0.0,0.0,0,,,,,1,54,Male,Consumer,Pennsylvania,USA,East,5.32
ORD-451818,CUST-008412,2024-03-25 06:10:57,4,4534.41,528.29,2,1133.6025,0.5,132.0725,237.59773148148147,0,35,Male,Consumer,New York,USA,East,69.29
ORD-965263,CUST-006451,2022-05-09 23:56:51,4,3453.71,399.03000000000003,0,863.4275,0.0,99.75750000000001,22.442060185185184,0,57,Male,Consumer,Michigan,USA,Central,71.39
ORD-558349,CUST-008734,2022-01-09 17:15:03,0,0.0,0.0,0,,,,,1,44,Female,Business,North Carolina,USA,South,71.65
ORD-885085,CUST-018620,2023-08-07 06:57:07,4,4491.88,784.62,0,1122.97,0.0,196.155,93.88589120370371,0,64,Male,Consumer,Illinois,USA,Central,19.64
ORD-484688,CUST-009592,2023-12-17 22:24:49,2,1009.3100000000001,112.38000000000001,0,504.65500000000003,0.0,56.190000000000005,103.05921296296296,0,19,Male,Premium,Texas,USA,South,44.64
ORD-165397,CUST-001029,2024-01-16 20:47:33,5,5384.07,847.3300000000002,0,1076.8139999999999,0.0,169.46600000000004,503.0432060185185,0,56,Male,Premium,North Carolina,USA,South,6.19
ORD-999723,CUST-019230,2022-12-01 06:22:00,2,1415.32,271.81,0,707.66,0.0,135.905,291.0754513888889,0,64,Male,Consumer,Ohio,USA,Central,44.46
ORD-136429,CUST-009886,2022-11-24 07:51:14,2,10529.23,2861.5,1,5264.615,0.5,1430.75,332.08417824074075,0,33,Male,Business,Pennsylvania,USA,East,56.66
ORD-828267,CUST-024154,2021-09-03 00:46:25,1,377.76,32.07,0,377.76,0.0,32.07,160.2980787037037,0,24,Male,Consumer,North Carolina,USA,South,26.05
ORD-993892,CUST-016111,2022-07-15 12:11:57,1,664.9000000000001,77.5,0,664.9000000000001,0.0,77.5,136.79871527777777,0,73,Female,Consumer,Manitoba,Canada,Central,25.55
ORD-816100,CUST-024854,2023-05-28 09:18:34,2,553.48,56.739999999999995,0,276.74,0.0,28.369999999999997,13.714479166666667,0,66,Male,Premium,Hesse,Germany,Central,53.09
ORD-744898,CUST-010563,2022-12-11 21:05:05,1,2161.54,284.33,0,2161.54,0.0,284.33,171.3545949074074,0,20,Male,Consumer,Pennsylvania,USA,East,13.28
ORD-961947,CUST-007256,2025-12-15 15:58:03,7,5714.950000000001,1685.15,0,816.4214285714287,0.0,240.7357142857143,244.056875,0,62,Female,Business,North Carolina,USA,South,36.76
ORD-671139,CUST-016315,2021-11-29 09:13:51,3,6742.949999999999,819.3100000000002,0,2247.6499999999996,0.0,273.1033333333334,69.2851736111111,0,18,Female,Consumer,Michigan,USA,Central,5.19
ORD-593893,CUST-024102,2025-05-11 19:45:10,3,1365.32,690.1899999999999,0,455.1066666666666,0.0,230.0633333333333,244.19268518518518,0,20,Male,Premium,North Carolina,USA,South,66.72
ORD-421148,CUST-001552,2023-10-20 20:04:37,4,3975.39,694.4,0,993.8475,0.0,173.6,104.38579861111111,0,52,Female,Consumer,California,USA,West,30.1
ORD-320891,CUST-018865,2025-01-22 17:46:49,5,6963.62,889.1400000000001,0,1392.724,0.0,177.82800000000003,45.05883101851852,0,52,Male,Consumer,Queensland,Australia,North,58.32
ORD-105804,CUST-024394,2022-11-16 18:21:20,2,1575.81,479.83000000000004,0,787.905,0.0,239.91500000000002,12.952754629629629,0,60,Female,Business,Georgia,USA,South,79.73
ORD-513971,CUST-004038,2025-11-21 19:36:48,6,5533.97,888.1099999999999,1,922.3283333333334,0.16666666666666666,148.01833333333332,282.46716435185186,0,64,Male,Consumer,Northern Ireland,UK,West,8.67
ORD-977630,CUST-019266,2025-05-04 19:39:23,3,4816.44,1390.25,0,1605.4799999999998,0.0,463.4166666666667,237.40034722222222,0,45,Male,Consumer,Ohio,USA,Central,62.36
ORD-977362,CUST-022540,2021-11-02 01:28:50,1,224.38,36.87,0,224.38,0.0,36.87,110.9794675925926,0,40,Male,Consumer,North Carolina,USA,South,75.16
ORD-974923,CUST-012464,2023-07-02 16:13:34,2,4136.15,353.53999999999996,0,2068.075,0.0,176.76999999999998,67.19828703703703,0,46,Female,VIP,California,USA,West,16.23
ORD-618951,CUST-000744,2022-02-04 07:21:18,2,2284.16,178.77999999999997,0,1142.08,0.0,89.38999999999999,26.1659375,0,38,Male,Business,Pennsylvania,USA,East,53.63
ORD-156883,CUST-000572,2021-07-23 06:09:35,0,0.0,0.0,0,,,,,1,48,Female,Premium,Scotland,UK,North,13.64
ORD-925753,CUST-001850,2025-04-02 07:49:25,1,71.36,2.35,0,71.36,0.0,2.35,670.0052083333334,0,57,Female,Consumer,Abu Dhabi,UAE,South,8.7
ORD-908780,CUST-001275,2022-11-28 13:47:55,1,3664.14,131.74,0,3664.14,0.0,131.74,44.584386574074074,0,46,Male,Premium,Florida,USA,South,18.06
ORD-154771,CUST-023460,2025-10-31 00:02:16,5,6626.660000000001,1911.26,2,1325.332,0.4,382.252,331.34733796296297,0,19,Male,Premium,Michigan,USA,Central,59.46
ORD-844830,CUST-013595,2025-09-28 19:05:28,3,4125.16,407.15999999999997,0,1375.0533333333333,0.0,135.72,848.4889351851851,0,73,Male,Consumer,Hesse,Germany,Central,68.56
ORD-194065,CUST-016319,2022-12-16 10:06:44,3,3223.19,528.89,0,1074.3966666666668,0.0,176.29666666666665,35.64199074074074,0,64,Male,Business,Gujarat,India,West,58.15
ORD-447680,CUST-022824,2021-03-28 16:19:03,1,1837.17,165.94,0,1837.17,0.0,165.94,22.11130787037037,0,67,Male,VIP,Abu Dhabi,UAE,South,41.34
ORD-810821,CUST-005229,2023-05-09 02:34:48,3,1789.6499999999999,387.78000000000003,0,596.55,0.0,129.26000000000002,92.26969907407407,0,70,Male,VIP,England,UK,North,75.26
ORD-178777,CUST-012040,2022-05-28 14:40:05,0,0.0,0.0,0,,,,,1,40,Male,Premium,North Carolina,USA,South,58.03
ORD-555143,CUST-011322,2025-06-22 09:07:26,6,5617.41,1645.54,0,936.235,0.0,274.25666666666666,713.0886458333333,0,30,Non-Binary,Business,North Carolina,USA,South,66.45
ORD-356219,CUST-018451,2023-11-18 20:30:45,1,3045.37,833.8700000000001,0,3045.37,0.0,833.8700000000001,1016.6590393518519,0,21,Female,VIP,Scotland,UK,North,27.45
ORD-990332,CUST-001655,2021-11-09 23:54:20,2,2590.25,163.32,0,1295.125,0.0,81.66,68.61664351851852,0,34,Male,Consumer,Wales,UK,West,53.84
ORD-278233,CUST-006501,2023-12-18 11:38:25,1,1195.96,44.370000000000005,0,1195.96,0.0,44.370000000000005,594.1326851851852,0,30,Male,Premium,Hesse,Germany,Central,70.61
ORD-329862,CUST-017053,2024-08-02 06:25:22,6,5283.530000000001,886.4499999999999,0,880.5883333333335,0.0,147.74166666666665,176.12804398148148,0,26,Female,VIP,North Carolina,USA,South,27.26
ORD-491142,CUST-002225,2025-03-08 22:17:07,7,6078.39,981.75,1,868.3414285714287,0.14285714285714285,140.25,8.820590277777777,0,48,Female,Premium,Ohio,USA,Central,56.58
ORD-536633,CUST-007799,2021-12-16 20:00:34,0,0.0,0.0,0,,,,,1,39,Male,Premium,Illinois,USA,Central,35.31
ORD-597055,CUST-018035,2023-02-28 01:56:53,1,2667.6,550.34,0,2667.6,0.0,550.34,46.66153935185185,0,61,Male,VIP,Sharjah,UAE,North,64.47
ORD-529396,CUST-012436,2021-02-23 12:36:58,1,2421.5,143.84,0,2421.5,0.0,143.84,16.250659722222224,0,37,Male,Consumer,Florida,USA,South,9.65
ORD-356256,CUST-022645,2022-07-19 21:38:33,1,268.46,133.19,0,268.46,0.0,133.19,242.44578703703704,0,44,Female,Consumer,Michigan,USA,Central,70.4
ORD-122296,CUST-009916,2023-01-09 08:25:36,2,1532.04,193.86999999999998,0,766.02,0.0,96.93499999999999,347.9526736111111,0,42,Male,Consumer,Texas,USA,South,41.79
ORD-126463,CUST-004473,2025-12-22 01:23:18,6,6823.69,346.83,1,1137.2816666666665,0.16666666666666666,57.805,541.4317939814815,0,44,Male,Consumer,Michigan,USA,Central,17.09
ORD-354065,CUST-002779,2022-12-05 13:35:53,1,1743.1,565.11,0,1743.1,0.0,565.11,349.57193287037035,0,39,Male,Premium,California,USA,West,71.28
